0.000000,0.412913,0.427050,0.464365,0.470862,0.474457,0.475731,0.476028,0.478905,0.479808,0.480570,0.481522,0.482857,0.484555,0.486655,0.487884,0.491153,0.493573,0.498423,0.498565,0.500366,0.500489,0.501362,0.503655,0.505438,0.506538,0.507300,0.507398,0.508352,0.509355,0.510049,0.510233,0.510234,0.510293,0.512741,0.513251,0.516823,0.516830,0.516988,0.517032,0.517118,0.518043,0.518518,0.519596,0.519733,0.520708,0.521126,0.521194,0.522928,0.524264,0.524636,0.524927,0.527664,0.528799,0.529969,0.530358,0.531630,0.531828,0.534098,0.534232,0.535189,0.535853,0.536085,0.536312,0.536350,0.537275,0.537479,0.537705,0.538892,0.539158,0.539417,0.540762,0.541683,0.541769,0.541909,0.543233,0.543406,0.543443,0.543805,0.544547,0.547450,0.548548,0.550196,0.552311,0.552658,0.553710,0.553906,0.554701,0.555557,0.555581,0.555609,0.555967,0.556131,0.557129,0.559091,0.559337,0.559825,0.559975,0.560060,0.560885,0.561366,0.561737,0.563271,0.563617,0.563745,0.563999,0.564089,0.565136,0.566957,0.567286,0.568508,0.569990,0.570069,0.570853,0.571650,0.571750,0.572224,0.573246,0.573916,0.574062,0.574329,0.574720,0.574948,0.575414,0.575947,0.576126,0.576441,0.576919,0.577000,0.577552,0.578070,0.578284,0.579361,0.579580,0.580421,0.581206,0.581587,0.582779,0.582832,0.582852,0.583182,0.583400,0.584430,0.585372,0.586612,0.586996,0.587429,0.591356,0.592206,0.592611,0.597398,0.597481,0.598011,0.601066,0.602083,0.602619,0.602825,0.604662,0.606556,0.609224,0.609755,0.610105,0.610358,0.611940,0.618968,0.619928,0.619941,0.620019,0.623477,0.624077,0.625731,0.626607,0.627063,0.627746,0.628629,0.628632,0.628814,0.630607,0.631061,0.634082,0.634792,0.634967,0.636210,0.636744,0.641198,0.649500,0.649841,0.650310,0.652483,0.655596,0.656536,0.663334,0.673890,0.675149,0.676722,0.696824,0.703162,0.708365,0.712510,0.751999
0.000000,0.512662,0.527040,0.529694,0.530711,0.531290,0.532145,0.536475,0.544560,0.549196,0.550139,0.551589,0.554189,0.554529,0.555056,0.557663,0.558518,0.558799,0.559950,0.561643,0.563409,0.565141,0.565390,0.565629,0.566898,0.567650,0.567878,0.568967,0.574144,0.574960,0.575655,0.575745,0.576003,0.576441,0.577185,0.577749,0.577851,0.578160,0.578828,0.579151,0.579224,0.579721,0.580285,0.580742,0.582033,0.584609,0.584757,0.584791,0.585391,0.585972,0.586274,0.586423,0.586747,0.586884,0.587430,0.588158,0.588428,0.588631,0.588787,0.589218,0.589680,0.589870,0.590298,0.590542,0.591945,0.592141,0.592814,0.593314,0.593671,0.593705,0.593959,0.595555,0.595656,0.596268,0.596686,0.597574,0.597990,0.598221,0.598705,0.598988,0.599901,0.600404,0.600773,0.601142,0.601852,0.603870,0.604676,0.605148,0.605609,0.605658,0.605820,0.606831,0.607944,0.608673,0.608995,0.609475,0.609598,0.609627,0.610491,0.610718,0.611837,0.612209,0.612315,0.612645,0.612690,0.612726,0.613619,0.615166,0.615469,0.615502,0.616485,0.616611,0.616970,0.617578,0.617679,0.619427,0.619603,0.620234,0.620264,0.620368,0.620686,0.620699,0.620746,0.620835,0.620955,0.621168,0.621578,0.624126,0.624223,0.624529,0.624536,0.624932,0.625481,0.626548,0.627427,0.627918,0.627959,0.628909,0.632699,0.632961,0.634995,0.635039,0.635090,0.637259,0.637673,0.637728,0.638167,0.641259,0.641337,0.641840,0.643110,0.643280,0.643536,0.643906,0.644051,0.644078,0.644099,0.644731,0.645613,0.646211,0.646407,0.647727,0.648124,0.649461,0.649756,0.649949,0.650310,0.650568,0.652714,0.654560,0.655883,0.658956,0.659999,0.663982,0.664856,0.665668,0.667936,0.671592,0.674009,0.675103,0.678839,0.679512,0.679905,0.680087,0.682822,0.683062,0.685281,0.686992,0.687534,0.689496,0.698138,0.700832,0.708693,0.718336,0.721940,0.735895,0.745288,0.752260,0.810698,0.812742
0.000000,0.543574,0.559219,0.562355,0.562998,0.569131,0.570189,0.571944,0.574467,0.575696,0.578138,0.583972,0.583976,0.584376,0.585591,0.587224,0.587906,0.588237,0.589536,0.590542,0.591622,0.592405,0.594202,0.594496,0.595702,0.596497,0.596954,0.597006,0.599214,0.599352,0.599566,0.599708,0.600251,0.600329,0.600886,0.601920,0.602083,0.603101,0.603989,0.604102,0.604753,0.606572,0.606823,0.607390,0.608288,0.608682,0.609100,0.609667,0.609781,0.609817,0.610893,0.610904,0.611157,0.611419,0.613739,0.613891,0.614823,0.614952,0.616128,0.617148,0.617174,0.617195,0.617361,0.618656,0.619943,0.620035,0.620924,0.621634,0.621675,0.622224,0.622330,0.622517,0.622574,0.622943,0.623286,0.624051,0.624642,0.624776,0.625433,0.625548,0.625668,0.625895,0.626747,0.626800,0.627388,0.627476,0.628376,0.628406,0.628499,0.628608,0.630033,0.631703,0.631779,0.632169,0.632425,0.633305,0.633858,0.634501,0.634631,0.634849,0.635057,0.635081,0.635390,0.635546,0.635866,0.635926,0.636595,0.637238,0.637413,0.638000,0.638360,0.639081,0.639099,0.639287,0.640376,0.641739,0.641816,0.641942,0.642421,0.643434,0.644487,0.644629,0.645026,0.645574,0.645880,0.645886,0.646181,0.646181,0.646483,0.646784,0.648134,0.648172,0.648307,0.648349,0.649044,0.649277,0.649791,0.651374,0.651580,0.652029,0.652482,0.653928,0.654120,0.654608,0.655592,0.656358,0.660726,0.662150,0.662156,0.662626,0.664248,0.664891,0.666090,0.666205,0.667641,0.667716,0.670333,0.670356,0.672992,0.673338,0.673816,0.676975,0.677157,0.677587,0.678422,0.683206,0.684578,0.685209,0.688384,0.689502,0.690049,0.691145,0.692216,0.694327,0.697737,0.697984,0.698472,0.700063,0.700482,0.700988,0.702304,0.702646,0.702824,0.704250,0.708534,0.708880,0.710391,0.712906,0.712924,0.713193,0.713596,0.720064,0.720410,0.724392,0.738570,0.741624,0.752258,0.752441,0.754664,0.786369
0.000000,0.486655,0.514622,0.517568,0.540025,0.540049,0.542930,0.546232,0.546595,0.553746,0.558516,0.559646,0.561399,0.565115,0.567481,0.568529,0.569580,0.571795,0.572633,0.573535,0.573899,0.576361,0.576777,0.577978,0.578862,0.579392,0.581542,0.582180,0.583675,0.583860,0.584535,0.588103,0.588396,0.588561,0.588815,0.589264,0.589555,0.590501,0.590561,0.591583,0.592347,0.592429,0.592982,0.593156,0.593180,0.594117,0.595182,0.595287,0.596474,0.598477,0.599121,0.599321,0.599502,0.599956,0.600043,0.600746,0.601764,0.603159,0.603681,0.604129,0.604204,0.604250,0.604365,0.604523,0.604882,0.606152,0.606559,0.607157,0.607311,0.607437,0.607707,0.607870,0.609156,0.609533,0.610659,0.611907,0.612359,0.613158,0.613175,0.615888,0.616981,0.616992,0.617348,0.618171,0.618439,0.618866,0.619255,0.619630,0.619666,0.620386,0.621450,0.623019,0.623587,0.624286,0.624704,0.625008,0.625298,0.626085,0.626608,0.627008,0.627174,0.628270,0.628303,0.629159,0.629281,0.629501,0.629504,0.629668,0.630505,0.630523,0.630553,0.630837,0.632014,0.632793,0.632797,0.633119,0.633685,0.634712,0.634944,0.635006,0.635016,0.636092,0.637198,0.637782,0.638135,0.638255,0.638942,0.639147,0.639563,0.639669,0.639842,0.641520,0.642199,0.642405,0.643602,0.643878,0.644370,0.645476,0.647309,0.647581,0.647627,0.648114,0.648172,0.648253,0.648634,0.649471,0.649756,0.650290,0.651783,0.652402,0.652948,0.653331,0.653881,0.656628,0.657664,0.658343,0.658739,0.659308,0.660222,0.661590,0.662814,0.664254,0.665268,0.667615,0.667767,0.668302,0.668340,0.670090,0.670931,0.673720,0.675858,0.676475,0.677325,0.677430,0.678558,0.678873,0.679737,0.681189,0.683014,0.688714,0.694853,0.696761,0.698968,0.705649,0.707069,0.707532,0.712197,0.714700,0.715070,0.730021,0.732219,0.733575,0.744165,0.750814,0.757828,0.763502,0.763581,0.778749,0.810440,0.816060
0.000000,0.483236,0.526556,0.527040,0.527509,0.528303,0.531295,0.537540,0.539231,0.541296,0.543297,0.551005,0.553191,0.553732,0.556631,0.557923,0.562979,0.563026,0.563663,0.564022,0.564617,0.565927,0.566085,0.567849,0.568800,0.569886,0.571930,0.573993,0.574606,0.575247,0.576271,0.578737,0.580515,0.580643,0.581326,0.582677,0.584778,0.584952,0.585752,0.585963,0.586145,0.586756,0.586893,0.586992,0.588197,0.589073,0.589555,0.591605,0.591645,0.592349,0.592514,0.592548,0.594112,0.594138,0.594497,0.596337,0.596375,0.596545,0.597045,0.597513,0.598132,0.598209,0.598944,0.599300,0.599345,0.600025,0.600381,0.601014,0.601984,0.602065,0.602929,0.603159,0.603182,0.603196,0.603358,0.603554,0.604800,0.605173,0.606286,0.606556,0.606693,0.606750,0.606760,0.607107,0.607489,0.607894,0.607979,0.608290,0.610038,0.610393,0.610840,0.610857,0.610967,0.611520,0.612814,0.613116,0.613287,0.613388,0.614524,0.615024,0.615524,0.615602,0.616036,0.616177,0.616232,0.616298,0.616471,0.617453,0.617621,0.618818,0.620193,0.620301,0.621375,0.621398,0.621464,0.623040,0.623102,0.623294,0.623958,0.624219,0.625357,0.625587,0.626158,0.626279,0.626568,0.627241,0.627615,0.628171,0.628180,0.628487,0.629129,0.629217,0.630649,0.632941,0.633047,0.633177,0.633503,0.634273,0.636128,0.636502,0.636662,0.637288,0.639125,0.639494,0.639687,0.639952,0.640859,0.641037,0.641280,0.641326,0.642855,0.643168,0.643924,0.644096,0.644143,0.645698,0.646795,0.647284,0.649312,0.649924,0.650623,0.651473,0.651542,0.652091,0.652413,0.653114,0.653339,0.653935,0.654681,0.656387,0.659260,0.660561,0.661082,0.661861,0.662242,0.662883,0.663230,0.665816,0.666495,0.671539,0.678249,0.679222,0.681712,0.682244,0.692477,0.698397,0.702383,0.705140,0.708693,0.708839,0.716386,0.723439,0.738971,0.744835,0.746879,0.752258,0.758005,0.761446,0.762504,0.771745
0.000000,0.316980,0.425921,0.436508,0.459419,0.485682,0.494711,0.494768,0.497048,0.497928,0.499160,0.502376,0.503346,0.503744,0.507013,0.507473,0.510812,0.510940,0.511540,0.513840,0.518258,0.518572,0.519271,0.519733,0.525199,0.525809,0.525860,0.526833,0.526950,0.527646,0.527665,0.529896,0.532977,0.533729,0.534425,0.534902,0.535592,0.535727,0.537404,0.541123,0.541228,0.541843,0.541924,0.543031,0.543556,0.543679,0.543951,0.544947,0.545259,0.545378,0.546364,0.546684,0.549091,0.549220,0.549487,0.550218,0.550784,0.551698,0.552663,0.552899,0.553641,0.554073,0.554152,0.554694,0.554835,0.554967,0.555620,0.555899,0.555951,0.557222,0.557434,0.557661,0.557716,0.558346,0.559387,0.559737,0.559931,0.559950,0.560054,0.560471,0.560690,0.561221,0.563273,0.564211,0.564495,0.564697,0.564858,0.565356,0.565796,0.566435,0.566518,0.566822,0.567805,0.567920,0.568826,0.569504,0.569774,0.570148,0.570963,0.571174,0.571308,0.571402,0.572978,0.573386,0.573488,0.573637,0.573993,0.575442,0.575655,0.576149,0.577124,0.578765,0.578888,0.578966,0.579396,0.579875,0.582087,0.582097,0.582141,0.582222,0.583190,0.583522,0.584244,0.584507,0.584662,0.585212,0.585857,0.586337,0.587053,0.589677,0.591234,0.595089,0.595292,0.595772,0.595914,0.597337,0.597815,0.598236,0.598649,0.598683,0.600489,0.600720,0.600895,0.601484,0.601776,0.601829,0.602586,0.602616,0.602753,0.603340,0.604125,0.604563,0.606286,0.607302,0.608032,0.609035,0.609487,0.609586,0.610014,0.610229,0.611332,0.611786,0.611791,0.612182,0.616032,0.616654,0.617203,0.617282,0.618462,0.620765,0.622705,0.624206,0.625226,0.625298,0.627086,0.627625,0.628829,0.631587,0.632847,0.634301,0.637154,0.638241,0.639997,0.640264,0.641816,0.646618,0.649392,0.650508,0.651155,0.653691,0.656051,0.658091,0.666512,0.668108,0.675013,0.681970,0.682922,0.684640,0.706729,0.737594
0.000000,0.289227,0.425921,0.457451,0.476065,0.478417,0.485719,0.494004,0.499608,0.500347,0.503992,0.508388,0.512206,0.516252,0.517852,0.518163,0.518365,0.518631,0.521424,0.522025,0.522674,0.524875,0.525428,0.527806,0.528550,0.528713,0.529100,0.529129,0.530852,0.531123,0.531270,0.534132,0.534704,0.534880,0.535124,0.535616,0.535785,0.536281,0.536775,0.536831,0.537308,0.537951,0.538033,0.539690,0.540392,0.540505,0.540997,0.541474,0.541510,0.541683,0.541713,0.541746,0.542016,0.542075,0.542588,0.543305,0.543886,0.544630,0.545136,0.546892,0.547575,0.549359,0.550232,0.550677,0.550999,0.551013,0.551432,0.552762,0.553097,0.553265,0.553769,0.555387,0.556523,0.556879,0.557183,0.557943,0.559079,0.559151,0.559302,0.559723,0.560907,0.561092,0.561241,0.561616,0.562558,0.562677,0.562873,0.563157,0.563251,0.564869,0.565509,0.565578,0.565712,0.567175,0.567411,0.568783,0.568955,0.570047,0.570700,0.570784,0.571812,0.574225,0.574237,0.574368,0.574525,0.574544,0.574637,0.574939,0.575918,0.578194,0.578563,0.579079,0.580204,0.580449,0.581448,0.581581,0.581966,0.585810,0.585843,0.585911,0.586141,0.586363,0.587239,0.588176,0.588401,0.589026,0.589418,0.590066,0.591398,0.592891,0.593231,0.593327,0.593526,0.594462,0.597090,0.597513,0.597818,0.598111,0.598596,0.600819,0.602022,0.602548,0.602965,0.604235,0.604437,0.604809,0.604899,0.604918,0.605204,0.605342,0.605608,0.606235,0.606451,0.607669,0.608039,0.608062,0.608976,0.611355,0.611496,0.611501,0.612131,0.614472,0.615462,0.617763,0.617959,0.620243,0.621050,0.621187,0.623072,0.623079,0.623301,0.625746,0.625964,0.626453,0.627520,0.628357,0.629196,0.631220,0.635514,0.635582,0.640852,0.641337,0.641481,0.643307,0.647603,0.647938,0.648201,0.649471,0.658049,0.659036,0.659208,0.662182,0.664961,0.667137,0.693286,0.702304,0.702500,0.704941,0.708588,0.717527
0.000000,0.134924,0.340810,0.436508,0.445836,0.476065,0.481620,0.484842,0.488633,0.492949,0.493669,0.495065,0.495710,0.497523,0.497626,0.502707,0.504550,0.505290,0.506419,0.510522,0.511908,0.512529,0.513156,0.514165,0.514315,0.514367,0.514387,0.514791,0.515968,0.516078,0.516178,0.517710,0.518101,0.518950,0.520341,0.521755,0.523682,0.526099,0.526292,0.527478,0.527594,0.527937,0.527997,0.528032,0.528522,0.530774,0.531415,0.532235,0.532745,0.534041,0.534279,0.534348,0.534826,0.534856,0.535438,0.535678,0.535906,0.536126,0.536775,0.537117,0.537986,0.539913,0.540049,0.540313,0.540991,0.541742,0.542177,0.542364,0.542828,0.543220,0.543520,0.543551,0.544072,0.544345,0.544426,0.544541,0.546464,0.546657,0.546850,0.546930,0.547651,0.548065,0.549533,0.550128,0.550194,0.551282,0.552658,0.553697,0.553894,0.554354,0.554663,0.555438,0.555862,0.556088,0.556101,0.556140,0.556533,0.556884,0.556975,0.557663,0.557966,0.558717,0.558817,0.558889,0.559028,0.559227,0.559281,0.560596,0.560640,0.561098,0.561277,0.561473,0.561850,0.561915,0.562200,0.562444,0.562503,0.563211,0.564254,0.565193,0.565596,0.565693,0.567001,0.567130,0.567986,0.568257,0.570352,0.570691,0.571123,0.571520,0.572577,0.572686,0.573545,0.574604,0.574781,0.574973,0.576125,0.576427,0.576863,0.577543,0.578886,0.580246,0.580261,0.580395,0.580680,0.581258,0.581828,0.582893,0.583209,0.584146,0.585998,0.586229,0.586408,0.587777,0.587784,0.589018,0.590848,0.592746,0.594730,0.595090,0.595454,0.595470,0.597880,0.597938,0.599352,0.599387,0.600846,0.600997,0.601076,0.601861,0.602373,0.602810,0.603701,0.603928,0.605111,0.605705,0.606964,0.610378,0.610912,0.611367,0.611594,0.615024,0.616644,0.617157,0.618239,0.618818,0.621985,0.628429,0.630210,0.631875,0.632500,0.643743,0.646506,0.669120,0.674295,0.681321,0.698752,0.699092,0.701480,0.706712
0.000000,0.289227,0.316980,0.340810,0.398885,0.467163,0.473055,0.474552,0.479374,0.481483,0.484305,0.495155,0.496965,0.498063,0.498609,0.499224,0.502970,0.503343,0.503402,0.503453,0.506072,0.506732,0.507214,0.507758,0.509062,0.509481,0.509951,0.510908,0.510909,0.511100,0.512080,0.512345,0.512407,0.513423,0.513796,0.513830,0.513847,0.514335,0.516006,0.516009,0.516830,0.517101,0.518876,0.519392,0.519767,0.521064,0.521612,0.524642,0.525664,0.525835,0.525937,0.526204,0.526886,0.528210,0.528507,0.529136,0.529193,0.529374,0.529698,0.529757,0.529955,0.531034,0.531858,0.532877,0.533137,0.534005,0.534712,0.534832,0.536688,0.536798,0.536828,0.537295,0.537369,0.537822,0.537862,0.538007,0.540534,0.541402,0.542663,0.545384,0.545703,0.545893,0.545930,0.547895,0.547938,0.548054,0.548231,0.548487,0.549583,0.550022,0.550373,0.551403,0.551589,0.552089,0.552520,0.553094,0.553869,0.554132,0.555103,0.556276,0.556641,0.557673,0.558324,0.559554,0.559667,0.559717,0.560042,0.560153,0.560887,0.560911,0.561138,0.561315,0.561810,0.562013,0.563532,0.565097,0.565536,0.566622,0.567346,0.567507,0.567970,0.569105,0.569627,0.570522,0.570680,0.573225,0.574091,0.574852,0.575175,0.575697,0.575924,0.576308,0.576451,0.576460,0.578094,0.578317,0.578936,0.579135,0.579181,0.579268,0.579854,0.580361,0.580748,0.580962,0.582912,0.583097,0.583198,0.583735,0.584451,0.584462,0.584647,0.584809,0.584914,0.585472,0.586976,0.588649,0.589383,0.589405,0.589773,0.590525,0.590568,0.591118,0.591531,0.594058,0.594669,0.595287,0.595823,0.596311,0.598875,0.599030,0.599715,0.600804,0.601805,0.602239,0.603749,0.605984,0.607979,0.609669,0.614133,0.614583,0.617134,0.617975,0.618557,0.619114,0.620576,0.626007,0.632534,0.633424,0.634564,0.641946,0.646181,0.649445,0.650857,0.662402,0.680078,0.681162,0.684464,0.693546,0.693679,0.702040
0.000000,0.134924,0.398885,0.459419,0.466043,0.485373,0.502949,0.504942,0.505939,0.508685,0.508820,0.510333,0.510626,0.511817,0.512367,0.514436,0.516743,0.517166,0.521218,0.522633,0.522698,0.523863,0.524932,0.526504,0.526769,0.527573,0.527578,0.527656,0.528713,0.529149,0.531720,0.531890,0.532610,0.534041,0.535920,0.537236,0.537930,0.538610,0.539189,0.540024,0.540564,0.540613,0.541679,0.541790,0.542449,0.543734,0.543939,0.544646,0.544675,0.545052,0.545072,0.546232,0.546622,0.547134,0.549087,0.549107,0.550196,0.550554,0.550849,0.550965,0.551784,0.553157,0.553514,0.553515,0.553574,0.553751,0.554361,0.554931,0.554980,0.555011,0.556037,0.556251,0.556287,0.556449,0.557805,0.558160,0.558224,0.558625,0.559376,0.560328,0.560349,0.560715,0.561209,0.561583,0.562428,0.562465,0.562670,0.563288,0.563515,0.563665,0.564127,0.564772,0.564959,0.566039,0.566579,0.567767,0.568031,0.568472,0.568525,0.568706,0.570137,0.570321,0.570592,0.570779,0.571048,0.571297,0.571993,0.572466,0.573280,0.573485,0.574378,0.574477,0.574539,0.574565,0.574948,0.575492,0.575585,0.576830,0.577009,0.577263,0.578160,0.578719,0.579859,0.580028,0.581257,0.581533,0.581790,0.581930,0.582741,0.582906,0.583241,0.584142,0.587187,0.587444,0.588159,0.588759,0.589048,0.589238,0.589561,0.590918,0.591086,0.591369,0.591476,0.592608,0.592664,0.592705,0.594185,0.594300,0.595071,0.595223,0.596532,0.596869,0.596954,0.598336,0.599607,0.601444,0.601954,0.602828,0.602846,0.603550,0.603679,0.604575,0.606239,0.606795,0.606994,0.609231,0.611160,0.611536,0.611951,0.612961,0.615083,0.615739,0.615797,0.616848,0.617473,0.617749,0.618876,0.620670,0.621861,0.622824,0.623622,0.623689,0.624501,0.626640,0.630649,0.633336,0.633660,0.635062,0.635518,0.638289,0.642428,0.644317,0.647629,0.680681,0.688620,0.695293,0.704672,0.713171,0.716025,0.719033
